Gene_ID,sgrna_ID,sgrna_lfc
PDGFB,HGLibB_35796,1.085
PDGFB,HGLibA_35844,0.0072637
GCSH,HGLibA_18834,1.5893
GCSH,HGLibB_18807,0.043665
C1orf233,HGLibB_05843,0.94499
C1orf233,HGLibA_05846,0.27753
C1orf233,HGLibA_05845,0.027978
GHR,HGLibB_19015,0.31196
GHR,HGLibB_19016,0.090934
GHR,HGLibB_19014,0.016626
AKAP1,HGLibA_01402,1.7554
AKAP1,HGLibA_01404,0.04701
AKAP1,HGLibB_01402,0.010026
TNNI3,HGLibA_50878,1.345
TNNI3,HGLibB_50816,0.18366
TNNI3,HGLibA_50877,0.14181
AKAP14,HGLibA_01419,0.73958
AKAP14,HGLibB_01417,0.57207
AKAP14,HGLibB_01416,0.062268
GAA,HGLibB_18291,0.55786
GAA,HGLibA_18316,0.0027608
UTP14A,HGLibB_53368,0.83073
UTP14A,HGLibB_53369,0.22991
UTP14A,HGLibA_53434,0.096289
MRPS7,HGLibB_30069,0.2422
MRPS7,HGLibB_30068,0.46194
MRPS7,HGLibB_30070,0.25461
LILRB5,HGLibA_26520,0.77406
LILRB5,HGLibA_26518,1.4607
ENTPD6,HGLibB_15191,1.0126
ENTPD6,HGLibA_15211,1.2012
ENDOG,HGLibA_15115,0.39442
ENDOG,HGLibA_15117,0.36232
ENDOG,HGLibB_15093,0.0016077
SAPCD2,HGLibA_42735,0.48656
SAPCD2,HGLibB_42680,0.24552
SAPCD2,HGLibA_42734,0.0076279
TMEM71,HGLibB_50444,0.79341
TMEM71,HGLibB_50445,0.24233
ZSWIM4,HGLibB_56978,0.67962
ZSWIM4,HGLibA_57047,0.21434
ZSWIM4,HGLibA_57045,0.014472
TMEM183A,HGLibA_50104,0.67518
TMEM183A,HGLibB_50046,0.051131
TMEM183A,HGLibB_50045,0.066517
SMIM20,HGLibB_45691,0.82805
SMIM20,HGLibB_45690,0.43649
SMIM20,HGLibA_45747,0.26978
RNASE4,HGLibB_41356,0.85491
RNASE4,HGLibA_41410,0.53903
RNASE4,HGLibB_41357,0.074988
ATP10A,HGLibA_03545,0.66413
ATP10A,HGLibB_03542,0.16601
ATP10A,HGLibA_03544,0.10303
5-Mar,HGLibA_28341,1.1461
5-Mar,HGLibB_28298,0.46155
5-Mar,HGLibA_28339,0.067213
G6PC2,HGLibA_18309,0.26898
G6PC2,HGLibB_18282,0.035253
G6PC2,HGLibA_18308,0.061655
PCDHB12,HGLibA_35479,0.69239
PCDHB12,HGLibA_35478,0.32723
PCDHB12,HGLibB_35431,0.012767
OR4L1,HGLibB_33991,1.5392
OR4L1,HGLibB_33992,1.7628
OR4L1,HGLibB_33993,0.45162
SF3B14,HGLibB_43649,0.56432
CLDN23,HGLibB_09877,0.15152
CLDN23,HGLibB_09878,0.036094
CLDN23,HGLibB_09876,0.023139
MMP25,HGLibA_29522,2.5039
MMP25,HGLibB_29482,0.81191
CA11,HGLibB_06787,1.0123
CA11,HGLibB_06785,1.0858
CA11,HGLibA_06792,0.45483
HOXA5,HGLibB_21885,1.0148
HOXA5,HGLibB_21884,1.5678
HOXA5,HGLibB_21886,0.11521
RAPGEF2,HGLibB_40197,0.99321
RAPGEF2,HGLibA_40248,1.2671
RAPGEF2,HGLibA_40247,0.03148
TANGO6,HGLibA_48301,0.89246
TANGO6,HGLibB_48240,0.46577
TANGO6,HGLibA_48299,0.074593
VSTM1,HGLibA_53856,2.387
VSTM1,HGLibB_53791,0.38643
VSTM1,HGLibA_53858,0.0078808
TDRD3,HGLibB_48845,1.1382
TDRD3,HGLibA_48905,0.25698
TDRD3,HGLibB_48847,0.42272
C1QTNF8,HGLibB_05954,0.87317
C1QTNF8,HGLibA_05956,0.39774
C1QTNF8,HGLibB_05953,0.1385
TYRO3,HGLibB_52404,0.19529
TYRO3,HGLibA_52468,0.10318
TYRO3,HGLibA_52467,0.19557
PHF21B,HGLibA_36373,1.3469
PHF21B,HGLibA_36372,0.9651
PHF21B,HGLibB_36326,0.33861
RNF112,HGLibA_41470,1.1762
RNF112,HGLibA_41469,0.32346
RPP25,HGLibA_42028,1.4692
RPP25,HGLibA_42029,0.63988
RPP25,HGLibB_41977,0.10903
MLLT11,HGLibB_29373,1.2763
MLLT11,HGLibB_29372,0.29862
PITPNB,HGLibB_36697,1.3366
DEFB106A,HGLibA_12832,0.37065
DEFB106A,HGLibB_12818,0.10768
GNAT1,HGLibB_19446,1.0456
GNAT1,HGLibA_19472,0.54474
GNAT1,HGLibA_19471,0.18988
BPI,HGLibB_04706,0.66266
BPI,HGLibB_04704,0.079788
BPI,HGLibB_04705,0.27646
KIR3DL2,HGLibA_24995,0.26819
KIR3DL2,HGLibA_24993,0.36332
NGLY1,HGLibA_31881,4.7174
NGLY1,HGLibB_31839,0.42335
NGLY1,HGLibA_31882,0.057622
NRCAM,HGLibA_32662,0.44206
NRCAM,HGLibB_32618,0.14152
JPH4,HGLibB_23953,0.3854
JPH4,HGLibA_23989,0.30448
RBX1,HGLibB_40607,0.84128
RBX1,HGLibA_40660,0.75118
RBX1,HGLibA_40659,0.029591
CGN,HGLibB_09312,0.45516
CGN,HGLibA_09320,0.46997
CGN,HGLibB_09311,0.14742
MT2A,HGLibA_30300,1.4435
MT2A,HGLibA_30301,5.0275e-05
ZNF135,HGLibB_55403,0.92879
ZNF135,HGLibB_55404,0.27668
ZNF135,HGLibA_55471,0.17297
CDK16,HGLibB_08735,0.33247
CDK16,HGLibB_08736,0.027824
CDK16,HGLibA_08744,0.070679
MTUS1,HGLibB_30464,0.39439
MTUS1,HGLibB_30462,0.02111
MTUS1,HGLibA_30506,0.0055856
SEC14L6,HGLibA_43205,0.2972
SEC14L6,HGLibB_43153,0.34432
KSR2,HGLibA_25866,0.78213
KSR2,HGLibA_25867,0.12883
KSR2,HGLibA_25865,0.21457
ZNF732,HGLibB_56580,0.64723
ZNF732,HGLibB_56581,0.13203
CLECL1,HGLibB_10003,0.64024
CLECL1,HGLibA_10011,0.16095
CLECL1,HGLibA_10012,0.11588
GMEB2,HGLibB_19376,0.4464
GMEB2,HGLibA_19401,0.32225
NF1,HGLibA_31757,0.48265
NF1,HGLibB_31714,0.18403
LPIN1,HGLibB_27055,0.90753
LPIN1,HGLibB_27056,0.80573
KIF5A,HGLibA_24950,1.1976
KIF5A,HGLibA_24948,1.1435
KIF5A,HGLibB_24915,0.15201
SSX4B,HGLibB_47156,1.1218
SSX4B,HGLibB_47157,0.55331
MICA,HGLibA_29199,2.0983
MICA,HGLibB_29158,0.26657
MICA,HGLibB_29157,0.044311
UNC13D,HGLibA_53002,1.0526
UNC13D,HGLibB_52937,0.88809
UNC13D,HGLibA_53003,0.015203
STEAP4,HGLibB_47376,0.18869
STEAP4,HGLibB_47375,0.22536
PDE1C,HGLibB_35729,1.4184
PDE1C,HGLibB_35728,0.8674
PDE1C,HGLibB_35727,0.083762
OR4A5,HGLibB_33887,0.38707
OR4A5,HGLibA_33933,0.062703
PDS5B,HGLibA_35946,2.32
PDS5B,HGLibB_35900,0.50603
PDS5B,HGLibB_35899,0.18069
CCDC28B,HGLibA_07747,0.58817
CCDC28B,HGLibB_07743,0.43594
PCDHB16,HGLibB_35443,0.72678
PCDHB16,HGLibA_35489,0.88525
PCDHB16,HGLibB_35444,0.010541
CCL5,HGLibB_08030,0.57269
CCL5,HGLibA_08036,0.061026
CCL5,HGLibA_08037,0.03864
PEBP1,HGLibB_35964,0.48049
PEBP1,HGLibB_35966,0.25506
PEBP1,HGLibA_36013,0.13088
ALKBH8,HGLibA_01668,0.55421
ALKBH8,HGLibB_01666,0.19647
PPARGC1B,HGLibB_37801,0.56238
PPARGC1B,HGLibA_37850,1.2227
RTN4IP1,HGLibA_42411,1.0829
RTN4IP1,HGLibA_42409,0.39534
RTN4IP1,HGLibB_42358,0.057849
HS6ST2,HGLibB_22115,1.5857
HS6ST2,HGLibB_22117,0.20614
HS6ST2,HGLibA_22146,0.10986
DNAJC5B,HGLibB_13607,0.69629
DNAJC5B,HGLibB_13609,0.073942
DNAJC5B,HGLibA_13627,0.053176
HCRTR2,HGLibA_20991,0.82525
HCRTR2,HGLibA_20992,1.0208
HCRTR2,HGLibB_20964,0.04992
OR2T5,HGLibB_33843,0.96008
HERPUD2,HGLibB_21145,0.31061
HERPUD2,HGLibA_21173,0.60747
HERPUD2,HGLibB_21146,0.055982
HIST1H2BJ,HGLibA_21438,0.87963
HIST1H2BJ,HGLibB_21411,0.41944
CRIP2,HGLibA_11152,1.9794
CRIP2,HGLibB_11141,0.22475
CRIP2,HGLibB_11140,0.073374
JUP,HGLibA_24012,0.83949
JUP,HGLibB_23978,0.2598
JUP,HGLibA_24011,0.14235
YME1L1,HGLibA_54701,1.805
YME1L1,HGLibB_54632,0.84996
YME1L1,HGLibB_54633,0.083396
DAP,HGLibA_12315,0.3065
DAP,HGLibA_12316,0.029386
TARS2,HGLibA_48347,1.7693
TARS2,HGLibB_48289,0.93567
RNASE6,HGLibB_41361,0.56656
RNASE6,HGLibA_41411,0.27533
RNASE6,HGLibB_41359,0.11959
RTN1,HGLibB_42344,0.19421
RTN1,HGLibA_42398,0.10698
LRRC48,HGLibA_27375,0.72283
LRRC48,HGLibB_27334,0.17955
DNAJB7,HGLibB_13534,0.57874
DNAJB7,HGLibA_13553,0.86011
DNAJB7,HGLibB_13532,0.025544
DLX2,HGLibB_13355,0.88572
DLX2,HGLibA_13376,0.32388
DLX2,HGLibA_13374,0.05469
TRIM41,HGLibA_51494,1.0051
TRIM41,HGLibA_51495,0.34661
TRIM41,HGLibB_51430,0.015584
TRMT5,HGLibB_51627,2.7097
TRMT5,HGLibA_51692,0.091924
IL1R1,HGLibB_23015,2.0422
IL1R1,HGLibA_23046,2.245
KCNH3,HGLibB_24183,0.57982
KCNH3,HGLibB_24182,0.095782
ATP5H,HGLibA_03664,2.2743
ATP5H,HGLibB_03661,2.7871
ATP5H,HGLibA_03665,0.090252
PIGG,HGLibA_36554,0.99328
PIGG,HGLibA_36555,0.30999
PIGG,HGLibA_36556,0.084901
OR56A4,HGLibA_34216,0.79191
OR56A4,HGLibA_34217,0.37611
CENPJ,HGLibA_09062,0.84815
CENPJ,HGLibA_09061,1.3895
CENPJ,HGLibB_09053,0.056812
AASDH,HGLibB_00078,0.11175
AASDH,HGLibA_00077,0.036289
ABCB1,HGLibA_00130,0.75447
ABCB1,HGLibA_00131,0.29937
ABCB1,HGLibB_00130,0.40915
DHRS9,HGLibA_13155,0.43713
DHRS9,HGLibB_13136,0.13487
DHRS9,HGLibA_13154,0.028954
SULT4A1,HGLibA_47763,0.48559
SULT4A1,HGLibA_47765,0.44032
SULT4A1,HGLibA_47764,0.14572
NAGPA,HGLibB_31029,0.33424
NAGPA,HGLibA_31071,0.25887
AIP,HGLibA_01362,0.43589
AIP,HGLibB_01360,0.15896
AIP,HGLibA_01360,0.30748
CPO,HGLibA_10978,0.589
CPO,HGLibB_10968,0.093937
CPO,HGLibA_10979,0.050102
TRIM38,HGLibA_51481,0.72722
TRIM38,HGLibA_51479,0.36254
HEPN1,HGLibA_21151,0.39086
HEPN1,HGLibA_21150,0.042771
RFX8,HGLibB_40932,0.36487
RFX8,HGLibB_40931,0.03109
RFX8,HGLibA_40984,0.043431
RCN3,HGLibB_40655,0.10703
RCN3,HGLibA_40707,0.016074
AP4M1,HGLibB_02345,0.29044
AP4M1,HGLibA_02346,0.039024
AP4M1,HGLibA_02348,0.027061
DEFA5,HGLibA_12804,1.7522
DEFA5,HGLibB_12791,0.27138
DEFA5,HGLibA_12805,0.024212
FOXD2,HGLibB_17808,0.075328
FOXD2,HGLibB_17807,0.055176
DAB2,HGLibB_12254,0.87994
DAB2,HGLibA_12269,0.077454
HIVEP2,HGLibB_21543,0.55499
HIVEP2,HGLibA_21570,0.58818
HIVEP2,HGLibA_21569,0.14288
TUBA8,HGLibB_52199,0.33801
TUBA8,HGLibB_52200,0.27142
VAMP8,HGLibB_53444,0.41186
VAMP8,HGLibB_53442,0.17872
VAMP8,HGLibB_53443,0.1804
SLC29A4,HGLibA_44850,0.51464
SLC29A4,HGLibB_44796,0.29121
SLC29A4,HGLibB_44797,0.13392
MMGT1,HGLibB_29432,1.1145
MMGT1,HGLibA_29474,1.4874
STMN1,HGLibB_47460,0.60876
ADAMTS10,HGLibB_00793,2.5395
ADAMTS10,HGLibB_00792,0.99254
ARG1,HGLibB_02682,0.54435
ARG1,HGLibA_02684,0.41626
ARG1,HGLibB_02683,0.12356
CCDC88A,HGLibB_07900,2.0322
CCDC88A,HGLibA_07906,0.29338
CCDC88A,HGLibB_07901,0.23684
SLC38A7,HGLibA_45078,0.24761
SLC38A7,HGLibA_45080,0.14064
UAP1L1,HGLibA_52510,0.51973
UAP1L1,HGLibA_52511,0.27264
UAP1L1,HGLibB_52445,0.04913
GPR63,HGLibA_20069,0.10249
OR1A1,HGLibB_33597,0.79922
OR1A1,HGLibB_33595,0.69572
ZNF32,HGLibB_55726,0.93808
ZNF32,HGLibB_55724,0.20063
ZNF32,HGLibA_55792,0.17647
ZNF880,HGLibB_56825,0.87654
ZNF880,HGLibB_56826,0.08594
ZNF880,HGLibA_56894,0.1296
DDX50,HGLibA_12731,2.0228
DDX50,HGLibA_12733,0.5838
DDX50,HGLibB_12719,0.34631
SLC14A2,HGLibA_44402,1.0113
SLC14A2,HGLibB_44349,0.35874
SLC14A2,HGLibA_44401,0.11535
RAB36,HGLibA_39893,0.49888
RAB36,HGLibB_39841,0.36961
RAB36,HGLibA_39891,0.03759
C1QTNF9B-AS1,HGLibB_05963,0.29801
C1QTNF9B-AS1,HGLibA_05967,0.070922
DCLRE1B,HGLibB_12496,0.36223
DCLRE1B,HGLibB_12498,0.27542
PTOV1,HGLibB_39352,0.83198
PTOV1,HGLibA_39399,0.35324
PTOV1,HGLibA_39400,0.16901
ZBTB18,HGLibB_54766,0.3145
ZBTB18,HGLibA_54832,0.18765
ZBTB18,HGLibA_54831,0.15153
MAGI1,HGLibA_27995,1.786
MAGI1,HGLibA_27994,0.5981
MAGI1,HGLibB_27955,0.005219
IFT43,HGLibA_22759,1.7376
IFT43,HGLibA_22757,0.83389
IFT43,HGLibA_22758,0.029437
TEX9,HGLibB_49053,0.53951
TEX9,HGLibA_49112,0.4628
CXCL6,HGLibA_11875,2.1723
CXCL6,HGLibB_11863,0.12925
NAPSA,HGLibA_31139,0.21235
NAPSA,HGLibB_31099,0.1224
NAPSA,HGLibB_31098,0.25043
CHRM3,HGLibA_09553,1.8619
CHRM3,HGLibB_09543,0.27734
CHRM3,HGLibA_09552,0.59942
STAP2,HGLibB_47287,0.22995
STAP2,HGLibB_47288,0.075758
STAP2,HGLibA_47345,0.0033764
LSM7,HGLibA_27550,0.55127
LSM7,HGLibA_27552,0.48661
NDUFA7,HGLibB_31427,0.51387
NDUFA7,HGLibA_31469,0.43695
NDUFA7,HGLibB_31428,0.13769
ACP6,HGLibA_00517,0.83719
ACP6,HGLibA_00518,0.6866
ACP6,HGLibB_00518,0.15496
FGFBP2,HGLibB_17407,0.95356
FGFBP2,HGLibA_17429,0.49331
FGFBP2,HGLibB_17406,0.02619
NXPH2,HGLibA_33165,0.68846
NXPH2,HGLibA_33166,0.15918
NXPH2,HGLibB_33122,0.023181
SHISA8,HGLibA_44051,0.41106
SHISA8,HGLibA_44052,0.34138
AKR1D1,HGLibB_01490,0.42811
STRN3,HGLibB_47541,0.33341
STRN3,HGLibB_47539,0.25534
STRN3,HGLibA_47597,0.029903
FSTL4,HGLibA_18107,0.50341
FSTL4,HGLibB_18083,0.35244
FSTL4,HGLibA_18106,0.5088
OR13C4,HGLibB_33558,0.1174
OR13C4,HGLibB_33557,0.080425
OR13C4,HGLibB_33556,0.10921
DDX46,HGLibB_12707,0.76541
DDX46,HGLibB_12706,0.28138
DDX46,HGLibB_12705,0.54328
MFSD12,HGLibA_29090,0.89769
MFSD12,HGLibA_29091,0.77104
MFSD12,HGLibB_29050,0.030384
AKAP3,HGLibA_01431,0.92269
AKAP3,HGLibB_01427,0.2504
ABCE1,HGLibB_00203,0.65088
ABCE1,HGLibA_00204,0.56756
AADAC,HGLibA_00029,0.35647
AADAC,HGLibB_00029,0.25878
AADAC,HGLibA_00030,0.56688
WEE2,HGLibA_54241,1.1322
WEE2,HGLibB_54176,0.74511
IFNA1,HGLibB_22625,1.766
IFNA1,HGLibB_22626,0.23835
MYL12A,HGLibB_30709,1.7236
MYL12A,HGLibA_30750,0.57562
MYL12A,HGLibB_30710,0.13499
ARHGAP26,HGLibB_02739,1.5634
ARHGAP26,HGLibA_02740,0.13737
ARHGAP26,HGLibB_02740,0.0033994
CASP14,HGLibA_07303,0.24748
CASP14,HGLibA_07304,0.15505
CASP14,HGLibB_07298,0.055763
TMEM150B,HGLibA_49993,1.2926
TMEM150B,HGLibB_49934,0.74024
TMEM150B,HGLibA_49995,0.18863
SEMA6B,HGLibB_43314,0.76072
SEMA6B,HGLibB_43315,0.15739
SEMA6B,HGLibA_43366,0.12266
TF,HGLibB_49057,0.73186
TF,HGLibB_49055,0.61905
TF,HGLibA_49114,0.066334
FOS,HGLibA_17795,0.6458
FOS,HGLibB_17772,0.5684
FOS,HGLibB_17771,0.16412
MED26,HGLibB_28748,0.9487
MED26,HGLibA_28789,0.18713
MED26,HGLibB_28750,0.12988
ZNF440,HGLibA_56002,0.84323
ZNF440,HGLibA_56003,0.23406
CHM,HGLibA_09466,0.91051
CHM,HGLibB_09457,1.3348
CHM,HGLibA_09467,0.010734
BMP5,HGLibA_04610,0.45985
BMP5,HGLibB_04610,0.41262
BMP5,HGLibA_04612,0.49863
RBM8A,HGLibB_40533,2.9214
RBM8A,HGLibB_40534,0.34403
RBM8A,HGLibB_40532,0.043208
TIGD5,HGLibB_49416,1.2426
TIGD5,HGLibA_49476,0.60744
PDGFRB,HGLibB_35809,0.87138
PDGFRB,HGLibB_35808,0.22457
PDGFRB,HGLibA_35856,0.13351
PDHX,HGLibA_35870,0.56332
PDHX,HGLibA_35871,0.47659
BTD,HGLibB_04930,1.3701
BTD,HGLibB_04929,0.68678
BTD,HGLibA_04931,1.2654
UFL1,HGLibB_52784,0.095166
UFL1,HGLibA_52848,0.041846
EFNB1,HGLibA_14598,0.92346
EFNB1,HGLibB_14574,0.13907
FBXL4,HGLibA_17008,1.8268
FBXL4,HGLibB_16986,0.25801
FBXL4,HGLibA_17009,0.1452
UBE4A,HGLibB_52624,3.7217
UBE4A,HGLibA_52689,1.3348
UBE4A,HGLibA_52691,0.17385
ZBTB4,HGLibA_54876,0.83286
ZBTB4,HGLibB_54809,0.45108
IDI1,HGLibA_22554,0.51146
IDI1,HGLibB_22524,0.16562
IDI1,HGLibB_22523,0.082754
PAN2,HGLibA_35091,0.67292
PAN2,HGLibA_35090,0.36553
MTRNR2L1,HGLibA_30471,1.0264
MTRNR2L1,HGLibB_30430,0.30972
SVIP,HGLibB_47832,0.769
SVIP,HGLibB_47831,0.21497
OR2T8,HGLibB_33848,0.38588
OR2T8,HGLibB_33847,0.081177
BMP8B,HGLibA_04624,0.74819
BMP8B,HGLibB_04622,0.56369
GSPT2,HGLibB_20414,0.71689
GSPT2,HGLibA_20442,1.4519
GSPT2,HGLibB_20415,0.25481
PROC,HGLibB_38600,0.53537
FAM13C,HGLibB_16124,1.6987
FAM13C,HGLibA_16147,0.50166
FAM13C,HGLibA_16146,0.0085981
GPR135,HGLibA_19894,0.64524
GPR135,HGLibB_19867,0.30815
GPR135,HGLibA_19893,0.091533
RBM7,HGLibB_40531,1.1818
RBM7,HGLibB_40530,0.59317
RBM7,HGLibA_40580,0.11385
EEF2,HGLibB_14487,0.7954
EEF2,HGLibA_14507,0.28773
EEF2,HGLibB_14486,0.14592
FMOD,HGLibA_17718,2.1175
KAL1,HGLibA_24018,0.42457
KAL1,HGLibB_23984,0.1952
GNRHR,HGLibB_19558,0.49485
GNRHR,HGLibA_19587,0.20718
GNRHR,HGLibB_19559,0.019191
H3F3B,HGLibA_20782,1.0988
H3F3B,HGLibB_20753,0.18611
H3F3B,HGLibA_20781,0.15263
LATS1,HGLibB_26026,0.48651
LATS1,HGLibA_26065,0.27637
OR6C1,HGLibA_34383,0.67079
OR6C1,HGLibB_34337,0.51763
OR6C1,HGLibB_34338,0.10248
CELF6,HGLibB_09013,0.70739
CELF6,HGLibB_09012,0.44582
CELF6,HGLibA_09019,0.04675
PCNA,HGLibB_35588,1.0204
PCNA,HGLibB_35586,0.69583
PCNA,HGLibA_35635,0.021362
RAVER2,HGLibA_40404,0.175
RAVER2,HGLibA_40403,0.13618
RAVER2,HGLibA_40405,0.16517
OR2D2,HGLibA_33783,1.603
OR2D2,HGLibA_33782,1.1978
RFWD3,HGLibA_40959,1.0978
RFWD3,HGLibB_40909,0.25071
RFWD3,HGLibB_40907,0.0064749
GPR176,HGLibB_19946,0.97768
GPR176,HGLibB_19948,0.33365
FAM124A,HGLibA_16075,1.9712
FAM124A,HGLibB_16053,0.34341
COL21A1,HGLibB_10529,0.97326
COL21A1,HGLibA_10538,1.327
PI3,HGLibB_36441,0.45427
PI3,HGLibA_36490,0.73987
PI3,HGLibB_36442,0.074295
KIAA0753,HGLibB_24616,1.0798
KIAA0753,HGLibA_24649,1.143
KIAA0753,HGLibA_24648,0.16028
HSPA4,HGLibA_22282,0.81247
HSPA4,HGLibB_22255,0.55487
HSPA4,HGLibA_22283,0.04909
DLK2,HGLibA_13356,1.0364
DLK2,HGLibB_13337,0.63327
DLK2,HGLibB_13338,0.077723
NXF1,HGLibB_33083,1.7029
NXF1,HGLibA_33127,0.64112
NXF1,HGLibB_33081,0.57985
IL2RA,HGLibA_23119,1.6575
IL2RA,HGLibB_23087,0.41493
IL2RA,HGLibB_23086,0.00035942
CLASP2,HGLibA_09796,1.165
CLASP2,HGLibB_09786,0.10841
CLASP2,HGLibA_09797,0.039992
KCNQ5,HGLibA_24378,0.83156
KCNQ5,HGLibB_24345,0.39493
KCNQ5,HGLibB_24344,0.2158
SEMG2,HGLibA_43383,0.99255
SEMG2,HGLibB_43330,0.22622
KRTAP15-1,HGLibA_25653,0.5856
KRTAP15-1,HGLibA_25654,0.69418
KRTAP15-1,HGLibB_25618,0.042075
ZNF256,HGLibB_55610,0.50749
ZNF256,HGLibA_55678,0.31654
ZNF256,HGLibA_55679,0.07828
SCOC,HGLibA_43031,1.8542
SCOC,HGLibA_43030,0.3639
SCOC,HGLibB_42977,0.026305
KLHDC7A,HGLibA_25104,1.6469
KLHDC7A,HGLibB_25071,0.9031
KLHDC7A,HGLibA_25106,0.07818
HKDC1,HGLibB_21560,1.0759
HKDC1,HGLibA_21588,0.3929
HKDC1,HGLibA_21589,0.036395
FAM134A,HGLibA_16124,2.2586
FAM134A,HGLibA_16123,0.85169
FAM134A,HGLibA_16122,0.050258
ACTG2,HGLibA_00614,0.63818
ACTG2,HGLibB_00614,1.0048
ACTG2,HGLibB_00613,0.43715
OR2T2,HGLibA_33864,0.3141
OR2T2,HGLibA_33863,2.4999
OR2T2,HGLibB_33819,0.030267
STMN2,HGLibB_47461,0.23154
STMN2,HGLibB_47462,0.18646
TFF1,HGLibB_49111,1.4039
TFF1,HGLibA_49168,0.54411
TFF1,HGLibB_49110,0.3603
SLC2A5,HGLibB_44830,0.24915
SLC2A5,HGLibB_44828,0.153
SLC2A5,HGLibB_44829,0.061411
EDN1,HGLibB_14446,0.72764
EDN1,HGLibA_14469,0.96063
LRRFIP2,HGLibA_27453,1.3331
LRRFIP2,HGLibB_27412,0.20767
LRRFIP2,HGLibB_27413,0.39912
DOC2B,HGLibA_13729,0.34624
DOC2B,HGLibB_13707,0.40363
DOC2B,HGLibB_13708,0.1466
ZP3,HGLibA_56957,0.79127
ZP3,HGLibA_56956,0.41542
ZP3,HGLibB_56890,0.16589
GNB2,HGLibB_19465,0.34368
GNB2,HGLibA_19489,0.24668
GNB2,HGLibB_19464,0.29465
CDH10,HGLibA_08632,1.7244
CDH10,HGLibA_08633,0.38095
CDH10,HGLibB_08626,0.039121
RAD23A,HGLibA_40068,0.54391
RAD23A,HGLibB_40018,0.33357
JAK3,HGLibA_23920,1.2871
JAK3,HGLibB_23885,0.23538
GABRD,HGLibA_18384,0.67073
GABRD,HGLibB_18357,0.13421
KLHDC4,HGLibB_25068,0.21794
KLHDC4,HGLibA_25102,0.40173
ADAR,HGLibA_00868,0.29893
ADAR,HGLibB_00866,0.29362
ADAR,HGLibB_00868,0.08728
DNAH11,HGLibB_13456,0.49121
DNAH11,HGLibA_13475,0.21039
DNAH11,HGLibB_13455,0.050175
SLC16A14,HGLibA_44431,0.38035
SLC16A14,HGLibB_44378,0.10612
SLC16A14,HGLibB_44380,0.32418
RIPPLY1,HGLibA_41329,0.80974
RIPPLY1,HGLibA_41328,0.30106
RIPPLY1,HGLibB_41277,0.17045
PLIN2,HGLibA_37173,0.88336
PLIN2,HGLibB_37124,0.20948
PLIN2,HGLibA_37174,0.24575
PTRHD1,HGLibB_39507,1.3974
PTRHD1,HGLibB_39506,0.33486
PTRHD1,HGLibA_39556,0.1395
ZNF358,HGLibB_55803,1.2509
ZNF358,HGLibA_55870,0.49622
ZNF358,HGLibB_55804,0.137
ARL11,HGLibB_02926,0.62103
ARL11,HGLibA_02927,1.3647
ARL11,HGLibA_02926,0.12213
NXN,HGLibA_33140,0.53502
NXN,HGLibA_33141,0.1477
NXN,HGLibA_33142,0.091457
DMRTC1,HGLibA_13435,0.65959
DMRTC1,HGLibA_13434,0.18258
DMRTC1,HGLibB_13416,0.20511
ZC3HAV1,HGLibB_54925,0.36988
ZC3HAV1,HGLibB_54924,0.086245
ZC3HAV1,HGLibB_54923,0.037805
LCN1,HGLibA_26166,0.76049
LCN1,HGLibA_26165,0.68044
PCED1A,HGLibA_35584,0.5695
PCED1A,HGLibA_35583,0.67935
PCED1A,HGLibB_35535,0.068585
MYBPH,HGLibB_30616,2.0256
MYBPH,HGLibA_30659,0.87723
MYBPH,HGLibA_30657,0.29041
PSD,HGLibB_38965,0.64307
PSD,HGLibA_39012,0.29917
PSD,HGLibB_38964,0.87422
PKD1L3,HGLibB_36749,0.15101
PKD1L3,HGLibA_36795,0.52728
PKD1L3,HGLibA_36794,0.12004
CAPZB,HGLibB_07208,0.35859
CAPZB,HGLibA_07213,0.55698
CAPZB,HGLibB_07207,0.28106
ZMPSTE24,HGLibB_55320,1.6907
ZMPSTE24,HGLibA_55388,0.23414
ZMPSTE24,HGLibB_55319,0.0070414
PIM1,HGLibA_36674,1.1052
PIM1,HGLibB_36629,0.26941
PIM1,HGLibA_36676,0.0098311
UBLCP1,HGLibA_52717,0.44332
UBLCP1,HGLibB_52652,0.1162
UBLCP1,HGLibB_52653,0.042245
C12orf60,HGLibB_05268,0.3477
C12orf60,HGLibA_05273,0.051387
PHTF2,HGLibA_36466,0.44405
PHTF2,HGLibA_36465,0.32675
PHTF2,HGLibB_36418,0.072418
RBFA,HGLibB_40401,1.0783
RBFA,HGLibB_40400,0.42192
RBFA,HGLibA_40451,0.011987
KIAA1524,HGLibB_24740,1.6434
KIAA1524,HGLibB_24742,0.61391
KIAA1524,HGLibA_24776,0.042708
HTR2C,HGLibB_22345,0.7925
HTR2C,HGLibA_22378,0.50073
HTR2C,HGLibB_22346,0.020594
FAM219B,HGLibB_16480,0.6705
FAM219B,HGLibB_16479,0.42242
FAM219B,HGLibA_16500,0.17673
PRKCZ,HGLibB_38515,0.27715
PRKCZ,HGLibA_38563,0.79927
PRKCZ,HGLibA_38564,0.021249
TAF15,HGLibA_48211,0.48965
TAF15,HGLibA_48210,0.3369
IL23R,HGLibA_23101,0.35882
IL23R,HGLibA_23099,0.272
IL23R,HGLibA_23100,0.18
FBXL16,HGLibB_16963,0.89619
FBXL16,HGLibA_16984,0.24486
