Gene_ID,sgrna_ID,sgrna_lfc
P4HA3,HGLibA_34905,0.0033242
ADAMTS12,HGLibB_00796,0.18585
CACNA1A,HGLibA_06875,0.19865
CACNA1A,HGLibB_06870,0.11668
CACNA1A,HGLibB_06869,0.051029
CACNA1A,HGLibB_06871,0.019699
POLE4,HGLibA_37519,0.16016
SH2D6,HGLibB_43855,0.29069
SH2D6,HGLibA_43908,0.23162
ZNF605,HGLibB_56298,0.12779
ZNF605,HGLibA_56364,0.079601
HSF2,HGLibB_22195,0.15674
HSF2,HGLibA_22223,0.1454
KIT,HGLibB_24981,0.15456
RFT1,HGLibA_40947,0.17618
B4GALT5,HGLibB_04032,0.2668
B4GALT5,HGLibA_04036,0.061127
CPNE6,HGLibB_10957,0.3362
CPNE6,HGLibA_10969,0.13945
CPNE6,HGLibA_10967,0.545
MAGEB2,HGLibB_27903,0.14213
MAGEB2,HGLibA_27944,0.22594
MAGEB2,HGLibB_27904,0.050537
NUP205,HGLibA_33036,0.13294
SFTA2,HGLibA_43760,0.21812
SFTA2,HGLibB_43707,0.010659
MAGIX,HGLibB_27962,0.16686
WSCD1,HGLibB_54356,0.32298
WSCD1,HGLibA_54422,0.10353
WSCD1,HGLibB_54354,0.050072
CDC42BPA,HGLibB_08550,0.19972
CDC42BPA,HGLibA_08557,0.074357
CYP2A13,HGLibA_12104,0.42208
CYP2A13,HGLibB_12091,0.036053
FAM83A,HGLibA_16739,0.11617
TRERF1,HGLibB_51305,0.28845
TRERF1,HGLibA_51369,0.09086
TRERF1,HGLibA_51368,0.0057889
YY1,HGLibB_54689,0.15814
YY1,HGLibB_54691,0.1364
YY1,HGLibB_54690,0.069199
OPN1MW,HGLibB_33380,0.12395
OPN1MW,HGLibA_33424,0.18803
C11orf53,HGLibA_05153,0.14278
PRKD2,HGLibB_38521,0.21557
APEH,HGLibA_02403,0.32248
APEH,HGLibB_02401,0.080143
APEH,HGLibA_02404,0.103
PDF,HGLibB_35790,0.34824
TMEM126B,HGLibA_49914,0.18428
PFDN1,HGLibB_36090,0.20399
PFDN1,HGLibB_36092,0.09706
PFDN1,HGLibB_36091,0.010504
USP3,HGLibB_53260,0.53777
ZNF800,HGLibB_56718,0.17712
ZNF800,HGLibB_56719,0.089327
DNAJA4,HGLibB_13500,0.16311
SOGA2,HGLibB_46100,0.33986
FCGRT,HGLibA_17202,0.18973
FCGRT,HGLibB_17179,0.10343
FCGRT,HGLibA_17200,0.10058
GHITM,HGLibA_19038,0.6674
NCOR1,HGLibB_31314,0.16713
PPP2R2A,HGLibB_38098,0.11902
PPP2R2A,HGLibB_38097,0.14293
PPP2R2A,HGLibA_38145,0.073855
MRFAP1,HGLibB_29788,0.12033
MRFAP1,HGLibA_29829,0.10054
SERPINA9,HGLibA_43532,0.58353
SERPINA9,HGLibA_43533,0.12474
SERPINA9,HGLibB_43479,0.063369
SERPINA9,HGLibB_43480,0.036191
HDHD1,HGLibB_21023,0.12192
PUS1,HGLibA_39596,0.36686
PUS1,HGLibA_39594,0.27059
PUS1,HGLibA_39595,0.06555
MAP2K7,HGLibB_28117,0.34897
MAP2K7,HGLibA_28158,0.075454
ARPC1B,HGLibA_03077,0.46236
CYFIP2,HGLibB_12023,0.22541
CYFIP2,HGLibA_12034,0.13069
FAM13B,HGLibB_16121,0.16499
GTPBP3,HGLibB_20578,0.26068
GTPBP3,HGLibB_20579,0.1743
NSDHL,HGLibB_32705,0.1517
NSDHL,HGLibB_32703,0.13699
NSDHL,HGLibB_32704,0.16537
NSDHL,HGLibA_32748,0.034917
COL10A1,HGLibB_10485,0.19537
COL10A1,HGLibB_10487,0.1632
COL10A1,HGLibA_10497,0.010781
XKRX,HGLibB_54471,0.23699
XKRX,HGLibB_54472,0.37381
MARCKS,HGLibA_28356,0.38247
MARCKS,HGLibA_28354,0.022371
MED23,HGLibA_28782,0.71493
MED23,HGLibA_28780,0.16871
SLC44A5,HGLibB_45115,0.29182
SLC44A5,HGLibA_45170,0.22016
SLC44A5,HGLibA_45168,0.073864
MTFP1,HGLibB_30315,0.14406
MTFP1,HGLibB_30317,0.1175
ZBTB8A,HGLibA_54924,0.22684
ZBTB8A,HGLibB_54857,0.1296
TBC1D5,HGLibB_48501,0.12322
GALK1,HGLibA_18516,0.18858
PAPPA2,HGLibB_35103,0.19229
PAPPA2,HGLibA_35149,0.1636
PAPPA2,HGLibA_35147,0.072598
PRMT2,HGLibB_38573,0.2125
PRMT2,HGLibB_38575,0.056234
NXF5,HGLibA_33138,0.13207
RPL32,HGLibA_41939,0.6553
RAET1L,HGLibA_40126,0.16383
RAET1L,HGLibA_40127,0.10402
PSIP1,HGLibB_39012,0.14154
LIN7B,HGLibA_26577,0.20356
LIN7B,HGLibA_26576,0.17197
GPR173,HGLibA_19970,0.16592
PHB,HGLibB_36265,0.20296
PHB,HGLibA_36313,0.038667
ENPP5,HGLibA_15179,0.1338
ENPP5,HGLibB_15158,0.078084
KCNJ2,HGLibA_24272,0.12338
KCNJ2,HGLibA_24273,0.22038
CTSS,HGLibA_11729,0.23352
CTSS,HGLibA_11728,0.31173
TAF1B,HGLibB_48157,0.12711
TAF1B,HGLibA_48215,0.11437
ACTR1A,HGLibB_00648,0.1571
HMG20B,HGLibA_21680,0.6699
HMG20B,HGLibB_21654,0.52844
HMG20B,HGLibA_21681,0.35039
ZDHHC23,HGLibA_55109,0.164
FRMD4B,HGLibB_17993,0.10071
FRMD4B,HGLibB_17994,0.19022
NCAPD3,HGLibA_31266,0.20135
KRT33A,HGLibB_25444,0.19508
TUBB8,HGLibA_52295,0.13488
OPN1SW,HGLibA_33431,0.21943
CD160,HGLibB_08232,0.12517
UVRAG,HGLibA_53474,0.45917
UVRAG,HGLibB_53408,0.19237
UVRAG,HGLibA_53473,0.11913
CATSPER1,HGLibA_07355,0.28282
CATSPER1,HGLibA_07354,0.35948
CATSPER1,HGLibB_07348,0.093355
CATSPER1,HGLibB_07350,0.057987
CATSPER1,HGLibB_07349,0.086208
PAQR7,HGLibB_35122,0.152
PAQR7,HGLibA_35170,0.27995
ATF6B,HGLibA_03449,0.27673
ATF6B,HGLibB_03448,0.019655
RASGRF2,HGLibB_40291,0.29906
RASGRF2,HGLibA_40340,0.37417
MMP7,HGLibA_29536,0.1874
MMP7,HGLibB_29497,0.099754
MMP7,HGLibB_29496,0.09125
MMP7,HGLibA_29537,0.088992
UBE2M,HGLibB_52567,0.15306
UBE2M,HGLibB_52568,0.018701
ZFYVE28,HGLibB_55225,0.42109
NCAN,HGLibB_31218,0.20034
NCAN,HGLibB_31217,0.034594
PRSS46,HGLibA_38946,0.34556
PITPNC1,HGLibA_36746,0.63323
PITPNC1,HGLibB_36699,0.039433
CCL28,HGLibA_08015,0.31439
HSP90B1,HGLibA_22255,0.27979
SEC14L2,HGLibA_43192,0.19462
SEC14L2,HGLibA_43193,0.19761
SEC14L2,HGLibB_43139,0.016724
ANGEL2,HGLibB_01895,0.085642
ANGEL2,HGLibA_01899,0.27701
ANGEL2,HGLibB_01896,0.043613
MKS1,HGLibB_29317,0.45123
MKS1,HGLibA_29356,0.054062
CPZ,HGLibB_11031,0.20216
CPZ,HGLibB_11030,0.015312
C3orf35,HGLibB_06228,0.26276
C3orf35,HGLibA_06233,0.27841
CENPL,HGLibA_09067,0.18632
CENPL,HGLibA_09069,0.15945
AQP9,HGLibA_02610,0.19256
LAMB1,HGLibB_25919,0.11309
LAMB1,HGLibA_25955,0.06702
LAMB1,HGLibB_25920,0.054295
MRPL14,HGLibB_29861,0.13603
N4BP3,HGLibB_30920,0.15449
N4BP3,HGLibA_30961,0.18021
COX4I1,HGLibB_10820,0.09455
CUL7,HGLibA_11792,0.31756
CUL7,HGLibB_11780,0.02541
PSMB6,HGLibB_39066,0.44344
PSMB6,HGLibA_39114,0.063945
PSMB6,HGLibA_39115,0.019967
VHL,HGLibA_53646,0.39349
VHL,HGLibA_53647,0.0053708
KCTD15,HGLibA_24430,0.28601
KCTD15,HGLibB_24396,0.16181
CNN2,HGLibA_10308,0.17505
OR5B17,HGLibA_34259,0.57064
OR5B17,HGLibA_34258,0.061392
ZNF35,HGLibB_55787,0.24433
GTF2A2,HGLibB_20499,0.30545
MARCO,HGLibA_28362,0.16473
LRRTM1,HGLibA_27484,0.13597
LRRTM1,HGLibA_27486,0.049313
GUCA2A,HGLibA_20643,0.18652
GJB4,HGLibA_19167,0.46321
SCIMP,HGLibA_42945,0.2762
SCIMP,HGLibB_42891,0.090163
SCIMP,HGLibA_42944,0.067615
FZD1,HGLibA_18261,0.40754
BAX,HGLibA_04182,0.17251
BAX,HGLibA_04181,0.19406
HRK,HGLibA_22105,0.1275
SSBP3,HGLibB_47062,0.13445
SSBP3,HGLibB_47063,0.048208
SSBP3,HGLibA_47119,0.01635
C9orf131,HGLibA_06677,0.1511
AQP1,HGLibA_02579,0.16802
AQP1,HGLibB_02576,0.1663
AQP1,HGLibA_02578,0.033314
AQP1,HGLibB_02575,0.027994
AQP1,HGLibB_02577,0.019959
RGS14,HGLibB_41013,0.21966
CCL23,HGLibA_08000,0.27196
CCL23,HGLibA_07999,0.0273
TIE1,HGLibA_49453,0.23287
SH3PXD2B,HGLibA_43967,0.68932
SH3PXD2B,HGLibB_43914,0.033901
KRTAP27-1,HGLibA_25733,0.15659
KRTAP27-1,HGLibA_25734,0.10609
EFNB1,HGLibA_14598,0.30514
EFNB1,HGLibB_14575,0.057922
SIM1,HGLibA_44174,0.27127
SIM1,HGLibB_44120,0.028578
IKBKG,HGLibB_22894,0.27131
PRPF39,HGLibB_38680,0.15801
C8orf46,HGLibA_06629,0.18785
MYCN,HGLibB_30638,0.1545
KRTAP9-9,HGLibA_25850,0.17074
KRTAP9-9,HGLibB_25814,0.14795
KRTAP9-9,HGLibA_25852,0.27234
EXOSC9,HGLibB_15773,0.20357
NFKB1,HGLibA_31814,0.58378
NFKB1,HGLibA_31816,0.023354
NFKB1,HGLibB_31771,0.011759
SUN5,HGLibA_47796,0.39088
SUN5,HGLibA_47797,0.037872
NR4A2,HGLibA_32627,0.12841
CMKLR1,HGLibB_10186,0.27394
CMKLR1,HGLibA_10196,0.059509
CMKLR1,HGLibB_10187,0.044128
SIGLECL1,HGLibB_44104,0.092629
BRMS1L,HGLibB_04832,0.15593
ZNF329,HGLibA_55809,0.21791
ISLR,HGLibB_23636,0.17114
THOC7,HGLibB_49319,0.2988
THOC7,HGLibB_49318,0.022797
ASB1,HGLibB_03202,0.32878
VEPH1,HGLibB_53558,0.18066
VEPH1,HGLibB_53556,0.022632
TMEM218,HGLibB_50167,0.18522
TMEM218,HGLibA_50229,0.36502
C1QTNF4,HGLibA_05946,0.22085
ZNRF3,HGLibB_56877,0.093051
PPAP2C,HGLibA_37823,0.29082
PPAP2C,HGLibB_37773,0.1327
TPPP3,HGLibA_51172,0.47176
DLX4,HGLibB_13362,0.13745
DLX4,HGLibA_13381,0.28338
MRI1,HGLibB_29816,0.18774
PHLDB3,HGLibB_36386,0.18678
C11orf83,HGLibB_05188,0.11894
C11orf83,HGLibB_05190,0.022834
C11orf83,HGLibA_05192,0.031253
C15orf54,HGLibB_05411,0.1607
C15orf54,HGLibB_05410,0.03253
ACOX2,HGLibB_00500,0.14586
ACOX2,HGLibA_00501,0.20048
GPR82,HGLibB_20062,0.19293
GPR82,HGLibA_20089,0.10681
HSPA13,HGLibB_22235,0.22131
HMGCR,HGLibB_21681,0.31362
HMGCR,HGLibA_21707,0.21629
HMGCR,HGLibA_21708,0.085367
TACR1,HGLibB_48112,0.10072
TACR1,HGLibA_48171,0.01421
SERPINB9,HGLibB_43516,0.191
SERPINB9,HGLibB_43515,0.042524
NXT2,HGLibA_33177,0.16454
NXT2,HGLibB_33134,0.17819
GOLGA2,HGLibB_19568,0.24575
TMEM208,HGLibA_50200,0.25344
CMPK2,HGLibA_10202,0.13873
CMPK2,HGLibB_10191,0.059685
DPP10,HGLibB_13846,0.24341
ZBTB18,HGLibA_54833,0.13489
ZBTB18,HGLibB_54766,0.077184
ZBTB18,HGLibA_54832,0.078054
LSMD1,HGLibB_27515,0.16909
LSMD1,HGLibB_27513,0.025049
RBM42,HGLibA_40551,0.23108
ATF3,HGLibA_03438,0.19813
ATF3,HGLibA_03437,0.039501
ADCK4,HGLibA_00900,0.18362
NR3C1,HGLibB_32576,0.13209
NR3C1,HGLibA_32619,0.013162
POLR2L,HGLibA_37603,0.17485
POLR2L,HGLibB_37555,0.13898
CBX4,HGLibB_07448,0.18776
CBX4,HGLibB_07447,0.038055
PTPN1,HGLibB_39380,0.050677
PTPN1,HGLibB_39381,0.042539
NONO,HGLibA_32299,0.10651
CHRNG,HGLibB_09598,0.1382
SCO2,HGLibB_42975,0.21684
SCO2,HGLibA_43028,0.32507
SCO2,HGLibB_42976,0.018867
SLC16A7,HGLibA_44450,0.12631
DKKL1,HGLibB_13288,0.093006
DKKL1,HGLibB_13287,0.2415
DKKL1,HGLibA_13305,0.28587
DKKL1,HGLibB_13289,0.053852
ZNF511,HGLibB_56062,0.16384
ARHGAP9,HGLibB_02789,0.35404
ARHGAP9,HGLibA_02792,0.11287
STUB1,HGLibA_47612,0.23664
STUB1,HGLibA_47611,0.12105
STUB1,HGLibB_47554,0.11994
C8orf58,HGLibA_06639,0.36902
ABI3,HGLibB_00295,0.21684
ADRA2B,HGLibA_01050,0.18979
ADRA2B,HGLibB_01047,0.065872
ABCA2,HGLibB_00107,0.23318
SLAMF6,HGLibA_44316,0.19172
CHST5,HGLibA_09640,0.13754
CHST5,HGLibB_09631,0.258
CHST5,HGLibB_09630,0.087869
SFXN2,HGLibA_43785,0.16548
ZSCAN5B,HGLibB_56965,0.13177
ZSCAN5B,HGLibA_57031,0.066855
ZSCAN5B,HGLibB_56963,0.04086
SMIM12,HGLibB_45670,0.12841
SMIM12,HGLibB_45671,0.070878
RGL4,HGLibB_40960,0.099628
RGL4,HGLibA_41011,0.08611
RAD54L,HGLibB_40052,0.19828
C9orf142,HGLibA_06687,0.18011
CAPRIN1,HGLibB_07185,0.11585
CAPRIN1,HGLibB_07183,0.02981
KIAA1671,HGLibA_24799,0.23419
KIAA1671,HGLibB_24766,0.0023503
TRPV5,HGLibB_51730,0.32617
CBR1,HGLibA_07418,0.1783
CPSF4,HGLibB_10993,0.19398
CPSF4,HGLibB_10994,0.017006
OR1L6,HGLibA_33695,0.176
OR1L6,HGLibA_33694,0.035568
KCNJ14,HGLibA_24262,0.14567
KCNJ14,HGLibB_24227,0.089962
KCNJ14,HGLibB_24228,0.072719
KCNJ14,HGLibA_24260,0.012247
ADIPOR2,HGLibA_00982,0.37371
SLAIN2,HGLibA_44309,0.11436
BAG4,HGLibB_04082,0.095062
BAG4,HGLibB_04081,0.065429
YDJC,HGLibB_54584,0.19836
YDJC,HGLibB_54585,0.039121
KCNA6,HGLibB_24108,0.11498
ALDH8A1,HGLibA_01587,0.37604
ALDH8A1,HGLibB_01584,0.019811
ATP2A3,HGLibB_03608,0.2549
OR51S1,HGLibA_34130,0.5784
MAPK11,HGLibA_28254,0.20837
DNAJC27,HGLibB_13590,0.1308
DNAJC27,HGLibA_13610,0.12925
DUSP12,HGLibA_14136,0.17303
MAP4K1,HGLibB_28169,0.19303
MAP4K1,HGLibA_28210,0.29717
FAM222A,HGLibB_16499,0.5679
DDIT4L,HGLibA_12620,0.23062
HSPB2,HGLibB_22277,0.33111
ZNF578,HGLibA_56300,0.10684
REG1A,HGLibA_40794,0.26986
REG1A,HGLibA_40795,0.058565
REG1A,HGLibB_40743,0.059187
HDAC11,HGLibA_21003,0.2622
CDKN2A,HGLibA_08830,0.1325
CDKN2A,HGLibB_08823,0.074711
CDKN2A,HGLibB_08822,0.037516
PSMD6,HGLibB_39130,0.12093
ABCB4,HGLibA_00139,0.21122
ABCB4,HGLibB_00141,0.00039915
PLSCR4,HGLibA_37239,0.231
PLSCR4,HGLibB_37190,0.054652
HIST1H2AC,HGLibA_21381,0.30071
TTC8,HGLibB_52091,0.095852
TTC8,HGLibA_52157,0.0025517
SLC7A9,HGLibB_45333,0.19928
SLC7A9,HGLibB_45332,0.18792
SLC7A9,HGLibA_45384,0.25751
CLCF1,HGLibB_09808,0.19982
CLCF1,HGLibA_09816,0.1323
CLCF1,HGLibA_09818,0.10883
CLCF1,HGLibB_09809,0.071672
TMEM256,HGLibA_50335,0.2215
TMEM256,HGLibB_50277,0.079887
SLC38A10,HGLibB_45004,0.21037
PCK1,HGLibB_35566,0.070317
PCK1,HGLibB_35565,0.27511
CNTF,HGLibA_10393,0.34194
KPNA2,HGLibA_25358,0.22173
KPNA2,HGLibB_25322,0.08072
TTC30B,HGLibB_52042,0.13065
BCL2L2-PABPN1,HGLibA_04327,0.22245
BCL2L2-PABPN1,HGLibB_04323,0.12096
ABCC4,HGLibB_00177,0.43632
ABCC4,HGLibA_00177,0.10708
MARCKSL1,HGLibA_28357,0.22947
ANXA9,HGLibB_02258,0.083317
ANXA9,HGLibA_02261,0.021212
SEC22A,HGLibA_43214,0.25582
SEC22A,HGLibB_43160,0.04921
PTGES,HGLibA_39326,0.58047
IGF2R,HGLibB_22779,0.27321
IGF2R,HGLibA_22808,0.087564
IGF2R,HGLibA_22810,0.058306
NR2C2,HGLibB_32555,0.20009
CFHR4,HGLibB_09265,0.11034
DCAF4,HGLibB_12424,0.2998
AASS,HGLibA_00084,0.26261
NME4,HGLibA_32163,0.09403
NME4,HGLibB_32121,0.087753
PIK3R2,HGLibB_36604,0.24699
PIK3R2,HGLibA_36651,0.11305
GSDMA,HGLibA_20403,0.20921
GSDMA,HGLibA_20404,0.083369
GSDMA,HGLibB_20376,0.083281
NTRK2,HGLibA_32877,0.194
NTRK2,HGLibB_32832,0.073937
NTRK2,HGLibA_32878,0.067441
TFIP11,HGLibB_49121,0.25992
TFIP11,HGLibB_49122,0.40414
BAZ2A,HGLibA_04192,0.51731
EHMT1,HGLibB_14662,0.12432
RBM18,HGLibA_40499,0.36326
RBM18,HGLibB_40448,0.086755
POLR2E,HGLibA_37575,0.27521
POLR2E,HGLibB_37527,0.18554
CLN8,HGLibB_10075,0.089889
HYPK,HGLibA_22463,0.3294
ARL14,HGLibB_02934,0.32756
ARL14,HGLibB_02933,0.082078
MGST2,HGLibB_29136,0.11502
C4orf26,HGLibA_06309,0.19383
C4orf26,HGLibB_06305,0.084726
ATXN2L,HGLibB_03839,0.11347
CNTNAP3,HGLibA_10425,0.10952
OCRL,HGLibA_33264,0.11826
BCORL1,HGLibA_04366,0.16039
BCORL1,HGLibB_04364,0.088656
OR4B1,HGLibB_33890,0.12988
OR4B1,HGLibB_33891,0.10027
TRPT1,HGLibA_51780,0.13659
TRPT1,HGLibA_51779,0.11973
CD1E,HGLibA_08277,0.093469
CD1E,HGLibB_08270,0.015046
MAD1L1,HGLibB_27801,0.49131
AP2B1,HGLibB_02308,0.15334
ZNF891,HGLibA_56898,0.21471
SALL4,HGLibB_42602,0.10638
SALL4,HGLibB_42604,0.0055132
PLA2G4A,HGLibA_36900,0.11513
PLA2G4A,HGLibB_36852,0.073609
LGMN,HGLibB_26367,0.14415
LGMN,HGLibA_26406,0.044619
TMCC1,HGLibB_49713,0.14696
TMCC1,HGLibB_49712,0.030601
MCM5,HGLibA_28615,0.21692
MCM5,HGLibB_28575,0.073316
PDZD11,HGLibB_35923,0.11305
NDUFC1,HGLibA_31537,0.11785
NDUFC1,HGLibA_31536,0.065992
MICALCL,HGLibA_29210,0.17265
MICALCL,HGLibA_29211,0.15248
ZMYND12,HGLibA_55416,0.14611
C3orf84,HGLibA_06278,0.14509
KRTAP13-2,HGLibB_25610,0.10485
KRTAP13-2,HGLibB_25608,0.27375
KRTAP13-2,HGLibA_25644,0.044782
SLC22A3,HGLibA_44582,0.19625
DUSP19,HGLibA_14155,0.30227
KLHDC9,HGLibA_25118,0.23545
KLHDC9,HGLibB_25082,0.085551
ADRA1B,HGLibB_01039,0.19842
TMEM107,HGLibB_49803,0.12747
PAM16,HGLibB_35040,0.2586
ABCC2,HGLibA_00169,0.34183
ABCC2,HGLibB_00170,0.026339
ABCC2,HGLibA_00171,0.024264
FAM117A,HGLibB_16020,0.23346
FAM117A,HGLibB_16019,0.22727
FAM117A,HGLibA_16041,0.14454
FAM117A,HGLibB_16021,0.0047975
MRPL54,HGLibA_30019,0.4018
IFNE,HGLibA_22705,0.085283
ACSL5,HGLibA_00563,0.16898
FAM168B,HGLibB_16227,0.1692
FAM168B,HGLibA_16250,0.021309
RPS23,HGLibA_42111,0.13672
RPS23,HGLibA_42109,0.10134
RPS23,HGLibB_42057,0.19532
C17orf85,HGLibA_05587,0.15058
C17orf85,HGLibB_05583,0.16545
C17orf85,HGLibA_05589,0.17399
C17orf85,HGLibA_05588,0.086478
PALM3,HGLibB_35029,0.074014
PALM3,HGLibA_35077,0.11766
TMEM37,HGLibB_50315,0.076305
TMEM37,HGLibA_50374,0.1081
KCTD7,HGLibB_24431,0.14694
CHRFAM7A,HGLibA_09545,0.23
CHRFAM7A,HGLibB_09536,0.070068
EMILIN3,HGLibB_15032,0.13548
EMILIN3,HGLibA_15052,0.026155
SLC12A1,HGLibA_44357,0.15336
ZNF843,HGLibA_56857,0.2838
RPS8,HGLibA_42192,0.29751
C1orf151-NBL1,HGLibA_05778,0.084238
C19orf52,HGLibB_05670,0.2988
C19orf52,HGLibB_05671,0.14505
HMBS,HGLibB_21640,0.24749
HMBS,HGLibA_21669,0.23067
FLT4,HGLibB_17649,0.28715
RAB5C,HGLibB_39915,0.16542
MANBA,HGLibA_28086,0.40651
MANBA,HGLibB_28043,0.014356
ASMTL_X,HGLibB_03324,0.17262
CTNNA3,HGLibA_11643,0.13753
CTNNA3,HGLibB_11632,0.072979
FAM151A,HGLibA_16163,0.16263
FAM151A,HGLibB_16140,0.096952
IQCF6,HGLibA_23514,0.11164
ALDH1L1,HGLibA_01552,0.22582
ALDH1L1,HGLibA_01553,0.19755
SURF4,HGLibB_47782,0.12998
SURF4,HGLibB_47781,0.050005
STARD6,HGLibA_47370,0.19506
FBXW8,HGLibA_17155,0.18856
KLHL18,HGLibB_25109,0.060695
NUDT6,HGLibA_32984,0.15566
NUDT6,HGLibA_32986,0.024196
PFN1,HGLibB_36128,0.11878
RUVBL2,HGLibA_42477,0.095212
CATSPER3,HGLibB_07355,0.34539
TOR1A,HGLibA_51016,0.18919
HKDC1,HGLibB_21560,0.15727
HKDC1,HGLibB_21561,0.12951
NCAPG2,HGLibB_31231,0.11309
CXCL11,HGLibB_11837,0.085983
CXCL11,HGLibB_11835,0.042514
DLGAP3,HGLibB_13326,0.19213
DLGAP3,HGLibA_13345,0.33333
DLGAP3,HGLibB_13327,0.076024
PHYHIP,HGLibB_36427,0.45208
CYP39A1,HGLibB_12137,0.17927
TLX1,HGLibB_49610,0.10864
TLX1,HGLibA_49671,0.17976
AKAP4,HGLibB_01432,0.14598
AKAP4,HGLibA_01432,0.0696
VCX2,HGLibA_53584,0.061002
PYHIN1,HGLibA_39701,0.20859
PYHIN1,HGLibB_39648,0.078888
PYHIN1,HGLibB_39650,0.055202
PYHIN1,HGLibA_39700,0.010542
KAAG1,HGLibB_23981,0.024781
ATP5S,HGLibA_03687,0.14308
ATP5S,HGLibB_03687,0.022486
C9orf156,HGLibA_06695,0.15749
OPRD1,HGLibA_33442,0.2436
OPRD1,HGLibA_33444,0.14604
OPRD1,HGLibB_33399,0.14403
MOB3B,HGLibB_29557,0.09974
MOB3B,HGLibA_29597,0.25519
SPR,HGLibA_46787,0.11051
SPINK6,HGLibA_46701,0.35302
SPINK6,HGLibA_46699,0.071789
DOK7,HGLibB_13763,0.11045
DOK7,HGLibB_13764,0.03694
SMC3,HGLibA_45650,0.27058
FRRS1,HGLibB_18018,0.12711
FRRS1,HGLibA_18040,0.21572
HAUS3,HGLibA_20881,0.11234
HAUS3,HGLibA_20880,0.2486
H1FOO,HGLibA_20740,0.29817
BRSK2,HGLibB_04848,0.12965
KLK12,HGLibB_25205,0.18753
CSNK1G2,HGLibA_11397,0.082472
CSNK1G2,HGLibA_11396,0.071509
SLC35G6,HGLibA_45028,0.12672
LDLR,HGLibB_26200,0.082428
DNAJC15,HGLibB_13561,0.10142
DNAJC15,HGLibA_13578,0.017079
MUT,HGLibA_30582,0.21016
MUT,HGLibB_30540,0.066005
ASPG,HGLibA_03346,0.12739
ASPG,HGLibA_03348,0.011879
NUGGC,HGLibB_32961,0.10333
OVOL1,HGLibB_34755,0.069828
ETFA,HGLibB_15597,0.12028
CNOT1,HGLibB_10315,0.33568
CNOT1,HGLibA_10327,0.017774
AKR1C2,HGLibB_01481,0.022395
TCAP,HGLibA_48692,0.26599
TCAP,HGLibA_48691,0.08519
RAB6C,HGLibB_39926,0.21863
RAB6C,HGLibB_39925,0.22514
RAB6C,HGLibA_39975,0.34977
RAB6C,HGLibA_39977,0.10513
DOK2,HGLibB_13749,0.070341
GJA5,HGLibA_19148,0.16641
GJA5,HGLibB_19122,0.088677
PDLIM4,HGLibB_35869,0.073073
PDLIM4,HGLibB_35868,0.12603
PDLIM4,HGLibB_35870,0.023231
HECTD1,HGLibB_21065,0.090496
HECTD1,HGLibB_21064,0.004262
C18orf8,HGLibA_05624,0.42296
CIC,HGLibA_09695,0.094531
CIC,HGLibB_09686,0.07169
CDYL,HGLibB_08910,0.10476
MTCH1,HGLibB_30283,0.060683
ZNF440,HGLibB_55934,0.067945
ZNF440,HGLibA_56002,0.14361
PSMD1,HGLibB_39098,0.39051
ZNF783,HGLibB_56676,0.12806
SLC7A5,HGLibA_45371,0.14933
SLC7A5,HGLibB_45318,0.081492
YWHAQ,HGLibA_54751,0.17755
SLC12A5,HGLibA_44369,0.28175
POT1,HGLibA_37714,0.2046
VGF,HGLibB_53567,0.083421
GALNT16,HGLibB_18522,0.12641
GALNT16,HGLibA_18548,0.021872
TKT,HGLibA_49587,0.10705
SLC6A9,HGLibB_45289,0.15292
NQO1,HGLibB_32517,0.11719
ETFDH,HGLibB_15603,0.052242
ETFDH,HGLibB_15605,0.16807
CDAN1,HGLibA_08504,0.31363
TRAPPC5,HGLibA_51328,0.12622
DIRC1,HGLibA_13264,0.19782
DIRC1,HGLibB_13247,0.085844
NANOS1,HGLibB_31055,0.069603
YPEL2,HGLibB_54642,0.093582
YPEL2,HGLibB_54643,0.086835
MRPS34,HGLibB_30054,0.39831
MRPS34,HGLibA_30094,0.030587
TUBA1A,HGLibA_52243,0.084553
TTYH1,HGLibB_52166,0.1487
TTYH1,HGLibA_52232,0.070375
NLGN4X,HGLibA_32077,0.13068
SP110,HGLibB_46231,0.19213
ZNF552,HGLibA_56219,0.4191
RPGRIP1,HGLibA_41837,0.093302
SLC45A4,HGLibB_45128,0.11493
DYM,HGLibB_14204,0.10189
MRPL21,HGLibB_29887,0.13321
TMCO2,HGLibA_49784,0.19127
BPIFA2,HGLibA_04713,0.079497
BPIFA2,HGLibB_04710,0.022828
PGAP2,HGLibB_36163,0.084753
PGAP2,HGLibA_36210,0.061418
AURKA,HGLibA_03874,0.3035
SLC26A4,HGLibA_44794,0.16412
REEP1,HGLibB_40724,0.076003
OR1C1,HGLibB_33604,0.2035
OR1C1,HGLibA_33649,0.043167
OR1C1,HGLibB_33605,0.016114
C10orf76,HGLibB_05091,0.086061
SUPT5H,HGLibB_47762,0.18904
PTGES3,HGLibB_39281,0.1815
DOT1L,HGLibB_13785,0.15359
KCNK12,HGLibB_24265,0.28431
HIST1H2AK,HGLibA_21402,0.13343
OXNAD1,HGLibB_34783,0.10488
EXOSC8,HGLibA_15793,0.10905
EXOSC8,HGLibB_15771,0.14766
RAB39A,HGLibA_39902,0.13728
SCRT2,HGLibB_43007,0.09401
SCRT2,HGLibA_43060,0.13578
MRGPRX3,HGLibA_29852,0.15708
